CookerStat, GenerateAssetRegistry=0.052419, Initialize=0.281878, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_0, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Packet.uasset, AutoPackageBackupDelegate=18.187159, FlushAsyncLoading=0.009529, FlushStreamingFunc=0.030424, BlockTillAllRequestsFinished=0.004400, ResetLoadersForSaveUnMarkAllObjects=0.252187, TagPackageExports=0.943869, BeginCacheForCookedPlatformData=0.001464, SerializeImports=3.008652, GatherLocalizableTextData=1.375299, MarkNames=0.021260, SerializeSummary=0.014294, SerializeNames=0.085406, SerializeGatherableTextData=0.083573, BuildExportMap=0.073310, SortExportsNonSeekfree=0.067081, SortExportsSeekfreeConstructor=0.056449, SortExportsSeekfreeInner=3.548943, SortExportsSeekfree=0.003301, BuildDependencyMap=0.020895, SerializeImportMap=0.009164, SerializeExportMap=0.009529, SerializeDependencyMap=0.004031, SerializeStringAssetReferenceMap=0.002202, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.167318, SerializeExports=1.894332, SerializeBulkData=0.012096, MoveFile=5.034577, UnaccountedTime=5.024683, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_1, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Packet.uasset, AutoPackageBackupDelegate=13.959359, FlushAsyncLoading=0.050951, FlushStreamingFunc=0.106297, BlockTillAllRequestsFinished=0.006966, ResetLoadersForSaveUnMarkAllObjects=0.170078, TagPackageExports=3.306657, BeginCacheForCookedPlatformData=0.002567, SerializeImports=4.807316, GatherLocalizableTextData=3.466837, MarkNames=0.043985, SerializeSummary=0.029691, SerializeNames=0.145521, SerializeGatherableTextData=0.355188, BuildExportMap=0.136726, SortExportsNonSeekfree=0.359219, SortExportsSeekfreeConstructor=0.094205, SortExportsSeekfreeInner=7.089093, SortExportsSeekfree=0.009529, BuildDependencyMap=0.062317, SerializeImportMap=0.011366, SerializeExportMap=0.021625, SerializeDependencyMap=0.007331, SerializeStringAssetReferenceMap=0.001833, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.896702, SerializeExports=6.588019, SerializeBulkData=0.007331, MoveFile=2.948534, UnaccountedTime=3.388397, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_2, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Node.uasset, AutoPackageBackupDelegate=15.625336, FlushAsyncLoading=0.011727, FlushStreamingFunc=0.087239, BlockTillAllRequestsFinished=0.007331, ResetLoadersForSaveUnMarkAllObjects=0.190973, TagPackageExports=16.033672, BeginCacheForCookedPlatformData=0.004031, SerializeImports=16.732681, GatherLocalizableTextData=12.110845, MarkNames=0.104465, SerializeSummary=0.013929, SerializeNames=0.294708, SerializeGatherableTextData=0.109233, BuildExportMap=0.228360, SortExportsNonSeekfree=1.488563, SortExportsSeekfreeConstructor=0.055350, SortExportsSeekfreeInner=17.233025, SortExportsSeekfree=0.031523, BuildDependencyMap=0.457820, SerializeImportMap=0.019792, SerializeExportMap=0.068545, SerializeDependencyMap=0.079907, SerializeStringAssetReferenceMap=0.020895, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.510260, SerializeExports=18.199253, SerializeBulkData=0.009164, MoveFile=2.758663, UnaccountedTime=4.651163, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_3, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Node.uasset, AutoPackageBackupDelegate=7.016886, FlushAsyncLoading=0.024557, FlushStreamingFunc=0.234962, BlockTillAllRequestsFinished=0.012096, ResetLoadersForSaveUnMarkAllObjects=0.245221, TagPackageExports=19.339960, BeginCacheForCookedPlatformData=0.004396, SerializeImports=16.491127, GatherLocalizableTextData=14.101949, MarkNames=0.116561, SerializeSummary=0.014298, SerializeNames=0.296537, SerializeGatherableTextData=0.152852, BuildExportMap=0.245955, SortExportsNonSeekfree=1.759447, SortExportsSeekfreeConstructor=0.059381, SortExportsSeekfreeInner=18.336710, SortExportsSeekfree=0.045817, BuildDependencyMap=0.747763, SerializeImportMap=0.027493, SerializeExportMap=0.075877, SerializeDependencyMap=0.041787, SerializeStringAssetReferenceMap=0.008062, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.134500, SerializeExports=20.543344, SerializeBulkData=0.013929, MoveFile=22.458206, UnaccountedTime=3.182028, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_4, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Packet.uasset, AutoPackageBackupDelegate=15.978321, FlushAsyncLoading=0.057548, FlushStreamingFunc=0.175945, BlockTillAllRequestsFinished=0.012461, ResetLoadersForSaveUnMarkAllObjects=0.422269, TagPackageExports=3.377035, BeginCacheForCookedPlatformData=0.002932, SerializeImports=6.690651, GatherLocalizableTextData=3.286865, MarkNames=0.024926, SerializeSummary=0.010263, SerializeNames=0.229094, SerializeGatherableTextData=0.085406, BuildExportMap=0.126828, SortExportsNonSeekfree=0.271246, SortExportsSeekfreeConstructor=0.044718, SortExportsSeekfreeInner=5.612627, SortExportsSeekfree=0.024196, BuildDependencyMap=0.116929, SerializeImportMap=0.010628, SerializeExportMap=0.021994, SerializeDependencyMap=0.023093, SerializeStringAssetReferenceMap=0.002198, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.229170, SerializeExports=5.738720, SerializeBulkData=0.005499, MoveFile=2.957333, UnaccountedTime=4.250523, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_5, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Node.uasset, AutoPackageBackupDelegate=13.214893, FlushAsyncLoading=0.008065, FlushStreamingFunc=0.038855, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=0.149187, TagPackageExports=18.285025, BeginCacheForCookedPlatformData=0.003666, SerializeImports=16.991835, GatherLocalizableTextData=13.726596, MarkNames=0.112534, SerializeSummary=0.015028, SerializeNames=0.355553, SerializeGatherableTextData=0.239726, BuildExportMap=0.244122, SortExportsNonSeekfree=1.940887, SortExportsSeekfreeConstructor=0.057179, SortExportsSeekfreeInner=18.841084, SortExportsSeekfree=0.026759, BuildDependencyMap=0.306804, SerializeImportMap=0.043619, SerializeExportMap=0.096038, SerializeDependencyMap=0.046186, SerializeStringAssetReferenceMap=0.017960, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.256193, SerializeExports=21.228798, SerializeBulkData=0.032987, MoveFile=4.165117, UnaccountedTime=4.061386, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_6, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Node.uasset, AutoPackageBackupDelegate=5.634252, FlushAsyncLoading=0.004034, FlushStreamingFunc=0.087239, BlockTillAllRequestsFinished=0.005499, ResetLoadersForSaveUnMarkAllObjects=0.167146, TagPackageExports=13.834365, BeginCacheForCookedPlatformData=0.002932, SerializeImports=19.252722, GatherLocalizableTextData=12.090679, MarkNames=0.079542, SerializeSummary=0.029691, SerializeNames=0.353724, SerializeGatherableTextData=0.101168, BuildExportMap=0.225794, SortExportsNonSeekfree=1.862079, SortExportsSeekfreeConstructor=0.047285, SortExportsSeekfreeInner=20.615191, SortExportsSeekfree=0.004400, BuildDependencyMap=0.129025, SerializeImportMap=0.020526, SerializeExportMap=0.073310, SerializeDependencyMap=0.015397, SerializeStringAssetReferenceMap=0.001464, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.381553, SerializeExports=24.294994, SerializeBulkData=0.009164, MoveFile=2.166685, UnaccountedTime=3.017813, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_7, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Node.uasset, AutoPackageBackupDelegate=6.843139, FlushAsyncLoading=0.005133, FlushStreamingFunc=0.076607, BlockTillAllRequestsFinished=0.004765, ResetLoadersForSaveUnMarkAllObjects=0.138924, TagPackageExports=16.254702, BeginCacheForCookedPlatformData=0.017960, SerializeImports=25.271486, GatherLocalizableTextData=13.035647, MarkNames=0.144791, SerializeSummary=0.016861, SerializeNames=0.385612, SerializeGatherableTextData=0.183642, BuildExportMap=0.320364, SortExportsNonSeekfree=1.913395, SortExportsSeekfreeConstructor=0.273082, SortExportsSeekfreeInner=22.066362, SortExportsSeekfree=0.005133, BuildDependencyMap=0.140022, SerializeImportMap=0.020895, SerializeExportMap=0.081006, SerializeDependencyMap=0.019792, SerializeStringAssetReferenceMap=0.001833, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.955719, SerializeExports=24.944521, SerializeBulkData=0.009164, MoveFile=2.892088, UnaccountedTime=3.326450, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_8, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Packet.uasset, AutoPackageBackupDelegate=13.866987, FlushAsyncLoading=0.008065, FlushStreamingFunc=0.070378, BlockTillAllRequestsFinished=0.006232, ResetLoadersForSaveUnMarkAllObjects=0.162013, TagPackageExports=5.014416, BeginCacheForCookedPlatformData=0.002932, SerializeImports=8.650970, GatherLocalizableTextData=5.507060, MarkNames=0.054616, SerializeSummary=0.015032, SerializeNames=0.247054, SerializeGatherableTextData=0.047285, BuildExportMap=0.112899, SortExportsNonSeekfree=0.608474, SortExportsSeekfreeConstructor=0.055347, SortExportsSeekfreeInner=7.601168, SortExportsSeekfree=0.003666, BuildDependencyMap=0.051685, SerializeImportMap=0.012096, SerializeExportMap=0.028227, SerializeDependencyMap=0.005499, SerializeStringAssetReferenceMap=0.001833, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.158884, SerializeExports=8.283686, SerializeBulkData=0.006963, MoveFile=2.755363, UnaccountedTime=209.110703, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
SavePackageTransactionId1215F75F48F614473C2D5E817CC43026_9, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=16.910460, FlushAsyncLoading=0.012461, FlushStreamingFunc=0.067446, BlockTillAllRequestsFinished=0.004765, ResetLoadersForSaveUnMarkAllObjects=71.324944, TagPackageExports=0.549827, BeginCacheForCookedPlatformData=0.002202, SerializeImports=4.358288, GatherLocalizableTextData=7.217389, MarkNames=0.070009, SerializeSummary=0.015397, SerializeNames=0.358120, SerializeGatherableTextData=0.050217, BuildExportMap=0.223964, SortExportsNonSeekfree=0.170078, SortExportsSeekfreeConstructor=0.056814, SortExportsSeekfreeInner=8.454133, SortExportsSeekfree=0.011362, BuildDependencyMap=0.140388, SerializeImportMap=0.052415, SerializeExportMap=0.021629, SerializeDependencyMap=0.108864, SerializeStringAssetReferenceMap=0.004765, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.252871, SerializeExports=3.268536, SerializeBulkData=29.322241, MoveFile=3.548577, UnaccountedTime=4.304774, RunGuid=RunID1373F8C14DCEA49D5B62B794C6E8D6A9
